POI_ID *,LATITUDE,LONGTITUDE,STREET_NO,STREET,CITY,PROVINCE,COUNTRY,POSTAL_CODE,BRAND_NAME,FEATURE_NAME
26201303,35.54391,-113.2817,,Sr-66,WILLIAMS,AZ,US,,Grand Canyon Caverns,1G4
26200133,40.652042,-75.429958,,Airport Rd At City Line Rd,ALLENTOWN,PA,US,18109,Lehigh Valley International Airport,ABE
26201230,32.4194,-99.67708,,Airport Blvd,ABILENE,TX,US,,Abilene Regional,ABI
26200103,35.04967,-106.622,,Sunport Blvd. Se At Yale Blvd. Se,ALBUQUERQUE,NM,US,87106,Albuquerque International Sunport,ABQ
26201301,45.45202,-98.43344,,Cr-19,ABERDEEN,SD,US,,Aberdeen Regional,ABR
26201277,31.54908,-84.19709,,W Oakridge Dr,ALBANY,GA,US,,Southwest Georgia Regional,ABY
26200079,41.258806,-70.065443,,30 Macy Lane,NANTUCKET,MA,US,2554,Nantucket Memorial Airport,ACK
26201236,31.60667,-97.21537,,Airport Rd,WACO,TX,US,,Waco Regional,ACT
26200206,40.969769,-124.107989,,Airport Blvd At Ryan Ave,HUMBOLDT,CA,US,95564,Arcata Airport,ACV
26200102,39.448737,-74.570307,,Amelia Earhart Blvd,EGG HARBOR TOWNSHIP,NJ,US,8401,Atlantic City International Airport,ACY
26201231,57.74963,-152.49792,,Albatross Ave,KODIAK,AK,US,,Kodiak,ADQ
26201680,32.967965,-96.829926,,16051 Addison Rd,ADDISON,TX,US,,Addison,ADS
26200217,31.32623,-92.52846,,Vandenburg At England Dr,ALEXANDRIA,LA,US,71303,Alexandria Regional,AEX
26201681,32.98635,-97.313524,,2221 Alliance Blvd,FT WORTH,TX,US,,Alliance,AFW
26200243,33.373388,-81.973133,,Doug Barnard Pkwy At Tobacco Rd,AUGUSTA,GA,US,30906,Augusta Regional Airport At Bush Field,AGS
26201737,33.91956,-83.30802,,1550 Aviation Way,ATHENS,GA,US,,Ben Epps Airport,AHN
26201274,58.69677,-156.66079,,Main St,S NAKNEK,AK,US,,King Salmon,AKN
26200106,42.742594,-73.809009,,737 Albany Shaker Rd.,ALBANY,NY,US,12211,Albany International Airport,ALB
26201669,32.842692,-105.99781,,3244 Airport Rd,ALAMOGORDO,NM,US,,White Sands Regl,ALM
26201275,42.5422,-92.3952,,Airport Blvd,WATERLOO,IA,US,,Waterloo Regional,ALO
26201991,37.44413,-105.86544,,Airport Rd At State Ave,ALAMOSA,CO,US,,San Luis Valley Regl,ALS
26201309,46.08532,-118.30495,,Rainier Dr,WALLA WALLA,WA,US,,Walla Walla Regional,ALW
26200000,35.21646,-101.70216,,Centennial Blvd And Rosenwald Dr,AMARILLO,TX,US,79101,Rick Husband International Airport,AMA
26201718,33.58604,-85.85344,,2 Cliff Garrett Dr,OXFORD,AL,US,,Anniston,ANB
26200012,61.1767,-149.97289,,4600 Postmark Drive,ANCHORAGE,AK,US,99502,Ted Stevens Anchorage International Airport,ANC
26201439,34.50446,-82.71266,,Airport Rd At Portman Rd,ANDERSON,SC,US,,Anderson Rgnl,AND
26201317,61.58144,-159.54903,,White Alice Rd,BETHEL,AK,US,,Aniak,ANI
26202183,40.29363,-78.32611,,Airport Dr,MARTINSBURG,PA,US,,Altoona,AOO
26201375,39.58376,-104.84557,7800,S Peoria St,ENGLEWOOD,CO,US,,Centennial Airport,APA
26202713,38.22312,-122.259113,,1000 Airport Blvd,NAPA,CA,US,,Napa County,APC
26201291,26.15314,-81.76935,,Aviation Dr N,NAPLES,FL,US,,Naples Municipal,APF
26201368,45.0752,-83.57251,,Airport Rd,ALPENA,MI,US,,Alpena County Regional,APN
26202650,43.99656,-76.02297,,Airport Dr,SACKETS HARBOR,NY,US,,Watertown Muni,ART
26200244,39.220539,-106.863329,,Sardy Field At Co-82 South,ASPEN,CO,US,81611,Aspen-Pitkin County/Sardy Field,ASE
26202583,46.15306,-123.88972,,Airport Ln At Se Airport Rd,WARRENTON,OR,US,,Astoria Regional,AST
26200007,33.63737,-84.44885,,S Terminal Plwy,COLLEGE PARK,GA,US,30337,Hartsfield-Jackson Atlanta International Airport,ATL
26200245,44.262426,-88.506932,,W College Ave At Cr-Cb South,APPLETON,WI,US,54914,Outagamie County Regional,ATW
26202526,44.92593,-97.15661,,Airport Dr At Piper Ave,WATERTOWN,SD,US,,Watertown Rgnl,ATY
26202490,44.317974,-69.793304,,75 Airport Rd,AUGUSTA,ME,US,,Augusta State,AUG
26200149,30.2137,-97.66515,,Spirit Of Texas At New Airport,AUSTIN,TX,US,78719,Austin-Bergstrom International Airport,AUS
26200117,35.438828,-82.536398,,Airport Rd At Aviation Way,FLETCHER,NC,US,28732,Asheville Regional Airport,AVL
26200134,41.335139,-75.731924,,Spruce St And Pa-135,AVOCA,PA,US,18641,Wilkes-Barre Scranton International Airport,AVP
26200086,42.239372,-85.556845,,Airport At Portage Rd.,KALAMAZOO,MI,US,49002,Kalamazoo Battle Creek International Airport,AZO
26202347,42.15853,-72.71884,,99 Airport Rd,WESTFIELD,MA,US,,Barnes Mun,BAF
26201512,26.383956,-80.106892,,3800 Airport Rd,BOCA RATON,FL,US,,Boca Raton,BCT
26200035,41.927818,-72.682661,,Terminal Rd,WINDSOR LOCKS,CT,US,6096,Bradley International Airport,BDL
26201410,41.16196,-73.13309,,800 Great Meadow Rd,BRIDGEPORT,CT,US,,Sikorsky Meml,BDR
26201342,42.45746,-71.28945,,Hanscom Dr,BEDFORD,MA,US,,Laurence G Hanscom Field,BED
26201198,60.75144,-161.81402,,Bethel Airport,BETHEL,AK,US,,Bethel,BET
26202741,41.794067,-78.63912,,8012 Sr-59,LEWIS RUN,PA,US,,Bradford Co,BFD
26201305,47.53654,-122.30112,,7305 Airport Way S,SEATTLE,WA,US,,Boeing Field/King County International,BFI
26200205,35.429252,-119.043394,,2600 Hanger Way,BAKERSFIELD,CA,US,93308,Meadows Field,BFL
26201582,30.64683,-88.07578,,Michigan Ave At S Broad Ave,MOBILE,AL,US,,Mobile Downtown,BFM
26200227,42.20797,-75.982674,,2534 Airport Rd,JOHNSON CITY,NY,US,13790,Edwin A Link Field,BGM
26200075,44.808457,-68.816496,,287 Godfrey Blvd.,BANGOR,ME,US,4401,Bangor International Airport,BGR
26201372,44.45092,-68.36742,,Sr-3,ELLSWORTH,ME,US,,Hancock County-Bar Harbor,BHB
26200008,33.56013,-86.749246,,5900 Messer Airport Hwy,BIRMINGHAM,AL,US,35212,Birmingham International,BHM
26202251,41.1701,-71.58042,,Center Rd,BLOCK ISLAND,RI,US,,Block Island State,BID
26200093,45.803425,-108.53571,,1901 Terminal Cir.,BILLINGS,MT,US,64153,City Of Billings Logan International Airport,BIL
26200231,46.77702,-100.76309,,Terminal Blvd At Nd-1804,BISMARCK,ND,US,58501,Bismarck Municipal,BIS
26202157,39.91541,-105.105894,,12200 Airport Way,BROOMFIELD,CO,US,,Jefferson County,BJC
26201297,47.50524,-94.93449,,Airport Rd,BEMIDJI,MN,US,,Bemidji Regional,BJI
26201437,44.83299,-117.80915,,43700 Hellner Rd,BAKER CITY,OR,US,,Baker City Muni,BKE
26201445,37.78522,-81.11626,,Industrial Park Rd At Cr-99,BECKLEY,WV,US,,Raleigh Co Meml,BKW
26200238,48.789592,-122.530571,,Airport Way At W Bakerview Rd,BELLINGHAM,WA,US,98226,Bellingham International,BLI
26202175,40.188895,-74.115905,,1718 Rt-34,FARMINGDALE,NJ,US,,Allaire,BLM
26201298,38.54915,-89.81372,,Airport Blvd,MASCOUTAH,IL,US,,Mid America,BLV
26200060,40.483236,-88.916072,,3201 Cira Dr.,BLOOMINGTON,IL,US,61265,Central Illinois Regional Airport At Bloomington,BMI
26200144,36.134915,-86.66795,,1 Terminal Dr,NASHVILLE,TN,US,37214,Nashville International Airport,BNA
26200056,43.569732,-116.223068,,3201 Airport Way,BOISE,ID,US,83705,Boise Air Terminal-Gowen Field,BOI
26200078,42.367753,-71.019695,,Terminal Rd At Airport Exit,EAST BOSTON,MA,US,2128,General Edward Lawrence Logan International Airport,BOS
26201263,29.95759,-94.02079,,Airport Dr,BEAUMONT,TX,US,,Southeast Texas Regional,BPT
26201283,31.25312,-81.46436,,Glynco Pkwy,BRUNSWICK,GA,US,,Glynco Golden Isles,BQK
26201038,18.499,-67.13,,Wing Rd,AGUADILLA,PR,US,603,Rafael Hernandez,BQN
26201322,46.38791,-94.13943,,Hwy 210 Ne,BRAINERD,MN,US,,Brainerd Lakes Regional,BRD
26202218,40.781,-91.11732,,Airport Circle,BURLINGTON,IA,US,,Southeast Iowa,BRL
26201232,25.90619,-97.4335,,Billy Mitchell Blvd,BROWNSVILLE,TX,US,,Brownsville South Padre Island,BRO
26201284,71.28933,-156.77157,,Ahkovak St,BARROW,AK,US,99723,Wiley Post-Will Rogers Memorial,BRW
26201269,45.95432,-112.50622,,Airport Rd,BUTTE,MT,US,,Bert Mooney,BTM
26200072,30.532968,-91.156789,,Jackie Cochrane Dr At Sally Ride Dr,BATON ROUGE,LA,US,70807,Baton Rouge Metropolitan Airport,BTR
26200247,44.4688,-73.155246,,111 Airport Circle,BURLINGTON,VT,US,5403,Burlington International,BTV
26200105,42.932324,-78.727696,,4200 Genesee St.,CHEEKTOWAGA,NY,US,14225,Buffalo Niagara International Airport,BUF
26200027,34.195682,-118.348925,,Thornton Ave At N Hollywood Way,BURBANK,CA,US,91505,Burbank-Glendale-Pasadena Airport,BUR
26201955,36.96268,-86.42628,,1000 Woodhurst St,BOWLING GREEN,KY,US,,Warren County,BWG
26200076,39.183749,-76.674158,,Metropolitan At Friendship,BWI AIRPORT,MD,US,21240,Baltimore-Washington International Airport,BWI
26200094,45.776298,-111.158819,,850 Gallatin Field Rd.,BELGRADE,MT,US,59714,Gallatin Field,BZN
26200141,33.946223,-81.124669,,3000 Aviation Way,WEST COLUMBIA,SC,US,29170,Columbia Metropolitan Airport,CAE
26200122,40.914557,-81.430307,,5400 Lauby Rd. Nw,NORTH CANTON,OH,US,44720,Akron-Canton Regional Airport,CAK
26201366,37.69615,-113.08744,,Kittyhawk Dr,CEDAR CITY,UT,US,,Cedar City Regional,CDC
26201324,60.49152,-145.47359,,Copper River Hwy,CORDOVA,AK,US,,Merle K (Mudhole) Smith,CDV
26201355,41.77231,-124.23832,,Airport Rd,CRESCENT CITY,CA,US,,Jack Mcnamara Field,CEC
26202351,42.180373,-72.555676,,288 Padgette St,CHICOPEE,MA,US,,Westover Arb/Metro,CEF
26201981,37.304814,-108.614063,,6575 Us-491,CORTEZ,CO,US,,Cortez-Montezuma,CEZ
26200146,35.037317,-85.196572,,1001 Airport Connector Rd.,CHATTANOOGA,TN,US,37421,Chattanooga Metropolitan Airport-Lovell Field,CHA
26200237,38.136928,-78.447657,,Airport Rd At Dickerson Rd,CHARLOTTESVILLE,VA,US,22911,Charlottesville-Ablemarle Airport,CHO
26200137,32.883777,-80.035794,,5500 International Blvd.,CHARLESTON,SC,US,29418,Charleston International Airport,CHS
26201328,39.80089,-121.8489,,5100 Cohasset Rd,CHICO,CA,US,,Chico Municipal,CIC
26200066,41.893081,-91.700292,,2121 Wright Brothers Blvd.,WEST CEDAR RAPIDS,IA,US,52404,The Eastern Iowa Airport,CID
26202333,42.0483,-94.78373,,21177 Quail Avenue,CARROLL,IA,US,,Arthur Neu,CIN
26201335,46.25777,-84.47287,,Airport Rd,KINCHELOE,MI,US,,Chippewa County International,CIU
26202721,39.2892,-80.24233,,Benedum Dr At Langtown Rd,BRIDGEPORT,WV,US,,Harrison,CKB
26200120,41.411582,-81.834183,,Terminal Dr And Park Rd,BROOK PARK,OH,US,44142,Cleveland Hopkins International Airport,CLE
26201223,30.59769,-96.36977,,Mckenzie Terminal Blvd,COLLEGE STATION,TX,US,,Easterwood Field,CLL
26201313,48.12152,-123.49632,,Indurstrial Dr,PORT ANGELES,WA,US,,William R Fairchild International,CLM
26200112,35.222636,-80.946002,,5501 Josh Birmingham Pkwy.,CHARLOTTE,NC,US,28208-5746,Charlotte-Douglas International Airport,CLT
26200121,39.99976,-82.91299,,International Gateway At Stelzer Rd.,COLUMBUS,OH,US,43219,Port Columbus International Airport,CMH
26200215,40.039076,-88.260739,,1 Airport Rd,SAVOY,IL,US,61874,University Of Illinois-Willard Airport,CMI
26201304,47.17084,-88.51428,,23602 Airpark Blvd,HANCOCK,MI,US,,Houghton County Memorial,CMX
26201641,32.35226,-104.25431,,Airway Dr,CARLSBAD,NM,US,,Cavern City,CNM
26201476,38.76177,-109.74294,,Us-191,THOMPSON,UT,US,,Canyonlands,CNY
26201302,44.52251,-109.0295,,2461 Carter Ave,CODY,WY,US,,Yellowstone Regional,COD
26202427,43.20143,-71.50972,,100 Airport Rd,CONCORD,NH,US,,Concord Muni,CON
26200248,38.806068,-104.723678,,E Fountain Blvd At Aviation Way,COLORADO SPRINGS,CO,US,80916,City Of Colorado Springs Municipal,COS
26201320,38.81815,-92.2225,,S Airport Dr,COLUMBIA,MO,US,,Columbia Regional,COU
26201219,42.89691,-106.46415,,Michie Dr,CASPER,WY,US,,Natrona County International,CPR
26202065,38.578625,-90.157634,,10 Archview Dr,E ST LOUIS,IL,US,,St Louis Downtown,CPS
26201574,30.336346,-81.523245,,10700 Aviation Dr,JACKSONVILLE,FL,US,,Craig Municipal,CRG
26200156,27.774785,-97.50157,,1000 International Drive,CORPUS CHRISTI,TX,US,78406,Corpus Christi International Airport,CRP
26201259,33.12535,-117.27532,,Palomar Airport Rd,CARLSBAD,CA,US,,Mcclellan-Palomar,CRQ
26200168,38.368773,-81.594507,,Airport Rd At Eagle Mountain Rd,CHARLESTON,WV,US,25311,Yeager Airport,CRW
26201255,32.51857,-84.94082,,W Britt David Rd,COLUMBUS,GA,US,,Columbus Metropolitan,CSG
26201838,35.35364,-99.19018,,C Ave At 3Rd St,FOSS,OK,US,,Clinton,CSM
26200068,39.0627,-84.65744,,Hwy 212 At Donaldson Rd.,FLORENCE,KY,US,41042,Cincinnati-Northern Kentucky International Airport,CVG
26201772,34.41904,-103.09077,,Cr-D At Nm-523,TEXICO,NM,US,,Clovis,CVN
26200239,44.784326,-89.672607,,326 Cwa Drive,MOSINEE,WI,US,54455,Central Wisconsin,CWA
26201339,41.15351,-104.82079,,Airport Rd,CHEYENNE,WY,US,,Jerry Olson Field,CYS
26200249,29.188101,-81.061792,,Midway Ave At Catalina Dr,DAYTONA BEACH,FL,US,32114,Daytona Beach International,DAB
26200150,32.843877,-96.84964,,8008 Cedar Springs Road,DALLAS,TX,US,75235,Dallas Love Field,DAL
26200005,39.894722,-84.228378,,3200 Terminal Road,VANDALIA,OH,US,45377,James M. Cox International Airport,DAY
26201272,42.40307,-90.69477,,Airport Rd,DUBUQUE,IA,US,,Dubuque Regional,DBQ
26200159,38.848459,-77.045294,,1 Aviation Circle,WASHINGTON,DC,US,20001,Ronald Reagan National Airport,DCA
26202010,37.76012,-99.9687,,100 Airport Rd,DODGE CITY,KS,US,,Dodge City Rgnl,DDC
26201354,39.83124,-88.8785,,Airport Rd,DECATUR,IL,US,,Decatur,DEC
26200242,39.839698,-104.671803,,8500 Pena Blv,DENVER,CO,US,82049,Denver International Airport,DEN
26200220,42.405243,-83.017222,,10300 Castle St,DETROIT,MI,US,48234,Detroit City,DET
26200148,32.920673,-97.040895,,International Parkway,GRAPEVINE,TX,US,75261,Dallas Fort Worth International Airport,DFW
26201238,31.31592,-85.4484,,868 Airport Dr,DOTHAN,AL,US,,Dothan Regional,DHN
26202602,46.803638,-102.8011,,11155 42 R St Sw,DICKINSON,ND,US,,Theodore Roosevelt,DIK
26201268,59.03999,-158.50768,,Airport Rd,DILLINGHAM,AK,US,,Dillingham,DLG
26200222,46.8364,-92.191879,,4968 Airport Road,HERMANTOWN,MN,US,55811,Duluth International,DLH
26200209,37.16189,-107.750471,,Airport Road At Cr-309A,DURANGO,CO,US,81303,Durango-La Plata,DRO
26201360,29.37294,-100.9189,,Weather Station Rd,DEL RIO,TX,US,,Del Rio International,DRT
26200065,41.532789,-93.64805,,5800 Fleur Dr.,DES MOINES,IA,US,50321,Des Moines International Airport,DSM
26200081,42.22132,-83.34709,,William G Rogell Dr At Service Rd,DETROIT,MI,US,48242,Detroit Metropolitan-Wayne County Airport,DTW
26201780,34.485219,-97.96491,,7080 S 13Th St,DUNCAN,OK,US,,Halliburton Field,DUC
26201369,41.18356,-78.89529,,Sr-830,REYNOLDSVILLE,PA,US,,Du Bois-Jefferson County,DUJ
26201294,53.89579,-166.53467,,Aviation Dr,UNALASKA,AK,US,,Unalaska,DUT
26202633,48.10793,-98.90363,,300 Dakota Aero Dr,DEVILS LAKE,ND,US,,Devils Lake Muni,DVL
26201276,47.40259,-120.205,,Airport Way,EAST WENATCHEE,WA,US,,Pangborn Memorial,EAT
26201308,44.86288,-91.47834,,Starr Ave,EAU CLAIRE,WI,US,,Chippewa Valley Regional,EAU
26201557,29.60057,-95.17706,,Challenger Seven Pkwy,HOUSTON,TX,US,,Ellington Field,EFD
26200207,39.645991,-106.913954,,572 Airport Rd,GYPSUM,CO,US,81637,Eagle County,EGE
26200226,40.83119,-115.7833,,Mountain City Hwy At Cimmaron Way,ELKO,NV,US,89801,J C Harris Field,EKO
26200228,42.1647,-76.8783,,Schweitzer Rd At Chambers Rd,HORSEHEADS,NY,US,14845,Elmira-Corning,ELM
26200152,31.79878,-106.397201,,6701 Convair,EL PASO,TX,US,79925,El Paso International Airport,ELP
26201222,60.56459,-151.24133,,364 Airport Way,KENAI,AK,US,,Kenai Municipal,ENA
26201315,40.72911,-114.032,,A St,WENDOVER,UT,US,,Wendover,ENV
26200233,42.082591,-80.183901,,4557 W 12Th St,ERIE,PA,US,16505,Erie International,ERI
26201357,45.71347,-87.08785,,Airport Rd,ESCANABA,MI,US,,Delta County,ESC
26202442,43.426018,-88.13082,,330 Earl Stier Dr,WEST BEND,WI,US,,West Bend Muni,ETB
26200128,44.12106,-123.210627,,28855 Lockheed Dr.,EUGENE,OR,US,97402,Mahlon Sweet Field,EUG
26200064,38.0458,-87.53072,,7801 Bussing Dr.,EVANSVILLE,IN,US,47725,Evansville Regional Airport,EVV
26201326,41.67621,-70.94965,,Aviation Way,NEW BEDFORD,MA,US,,New Bedford Regional,EWB
26201214,35.07408,-77.03723,,Sr-1131,NEW BERN,NC,US,,Craven County Regional,EWN
26200101,40.692204,-74.184109,,Brewster Rd. At Pitcairn Rd.,NEWARK,NJ,US,7201,Newark Liberty International Airport,EWR
26200250,24.55211,-81.756244,,S Roosevelt Blvd At Farado Cir,KEY WEST,FL,US,33040,Key West International,EYW
26200014,64.82,-147.86375,,6475 Airport Way,FAIRBANKS,AK,US,99709,Fairbanks International Airport,FAI
26200119,46.90491,-96.82256,,Dakota And 19Th Ave. North,FARGO,ND,US,58109,Hector International Airport,FAR
26200031,36.766887,-119.719665,,5175 E. Clinton Avenue,FRESNO,CA,US,95737,Fresno Yosemite International Airport,FAT
26200230,34.99656,-78.89149,,Doc Bennett Rd At Airport Rd,FAYETTEVILLE,NC,US,28306,Grannis Field,FAY
26202517,44.82095,-93.45529,,10110 Flying Cloud Dr,EDEN PRARIE,MN,US,,Flying Cloud,FCM
26201314,48.5286,-123.0283,,Airport Cir,FRIDAY HARBOR,WA,US,,Friday Harbor,FHR
26202270,41.376615,-79.857255,,1560 Airport Rd,FRANKLIN,PA,US,,Venango Regl,FKL
26202460,43.76973,-88.48421,,1000 N Grove St,FOND DU LAC,WI,US,,Fond Du Lac County,FLD
26201273,35.13643,-111.67831,,W Shamrell Blvd,FLAGSTAFF,AZ,US,,Flagstaff Pulliam,FLG
26200039,26.070537,-80.14435,,320 Terminal Dr.,FORT LAUDERDALE,FL,US,33315,Fort Lauderdale-Hollywood International Airport,FLL
26201253,34.19523,-79.72845,,Kirshy Blvd,FLORENCE,SC,US,,Florence Regional,FLO
26201299,36.7388,-108.22612,,W Navajo St,FARMINGTON,NM,US,,Four Corners Regional,FMN
26201287,40.45022,-105.00136,,Earhart Rd,LOVELAND,CO,US,,Fort Collins-Loveland Municipal,FNL
26200083,42.973903,-83.751092,,3425 West Bristol Rd.,FLINT,MI,US,48507,Bishop International Airport,FNT
26202746,42.54428,-94.17825,,170Th St At Nelson Ave,FT DODGE,IA,US,,Fort Dodge Rgnl,FOD
26201477,38.94663,-95.68698,,Sw Topeka Blvd,TOPEKA,KS,US,,Forbes Field,FOE
26202223,40.843433,-72.644501,,2 Wallen St,WESTHAMPTON BEACH,NY,US,,The Gabreski,FOK
26202213,40.72537,-73.41952,,100 Republic Ave,FARMINGDALE,NY,US,,Republic,FRG
26200142,43.581243,-96.73154,,2801 Jaycee Lane,SIOUX FALLS,SD,US,57104,Sioux Falls Regional Airport-Joe Foss Field,FSD
26200203,35.337883,-94.372524,,5458 Airport Blvd,FORT SMITH,AR,US,72903,Fort Smith Regional,FSM
26202677,32.820837,-97.352906,,100 Meacham Airport Cir,FT WORTH,TX,US,,Meacham International,FTW
26201729,33.775375,-84.52113,,3952 Aviation Circle Nw,ATLANTA,GA,US,,Fulton Co-Brown Field,FTY
26200063,40.98673,-85.188592,,3814 Air St,FORT WAYNE,IN,US,46809,Fort Wayne International Airport,FWA
26201510,26.195066,-80.173491,,5560 Nw 23Rd Ave,FT LAUDERDALE,FL,US,,Ft Lauderdale Executive,FXE
26201887,36.0145,-94.173056,,4000 S School Ave,FAYETTEVILLE,AR,US,,Drake,FYV
26201359,64.740417,-156.92874,,Campion Rd,NULATO,AK,US,99765,Edward G. Pitka Sr,GAL
26202047,38.34749,-98.84967,,7Th St At A St,GREAT BEND,KS,US,,Great Bend Muni,GBD
26201340,44.34524,-105.52822,,Airport Rd,GILLETTE,WY,US,,Gillette-Campbell County,GCC
26201422,37.93056,-100.71243,,9503 E Air Base Rd,PIERCEVILLE,KS,US,,Garden City Rgnl,GCK
26200017,35.952424,-112.144345,,Nf-306 At Grand Canyon Airport Rd,TUSAYAN,AZ,US,86023,Grand Canyon National Park Airport,GCN
26200167,47.63206,-117.53754,,W Airport Dr At Post Office,SPOKANE,WA,US,99224,Spokane International Airport,GEG
26201221,47.94791,-97.17419,,27Th Ave At 16Th St,EMERADO,ND,US,,Grand Forks International,GFK
26201316,32.38772,-94.72169,,Sr-322,LONGVIEW,TX,US,,East Texas Regional,GGG
26200208,39.117866,-108.529834,,Horizon Rd At H Rd,GRAND JUNCTION,CO,US,81506,Walker Field,GJT
26202116,39.36845,-101.70748,,N Caldwell Ave,GOODLAND,KS,US,,Renner Field,GLD
26201367,33.38803,-91.00622,,S Raceway Rd,GREENVILLE,MS,US,,Mid Delta Regional,GLH
26202535,45.01735,-84.68765,,1100 Dickerson Rd,GAYLORD,MI,US,,Otsego Co,GLR
26201549,29.26898,-94.854606,,2115 Terminal Dr,GALVESTON,TX,US,,Scholes Int'L,GLS
26201803,34.85004,-82.35144,,100 Tower Dr,GREENVILLE,SC,US,,Greenville Downtown,GMU
26200211,29.678613,-82.27672,,Airport Access Rd At Ne 39Th Ave,GAINESVILLE,FL,US,32609,Gainesville Regional,GNV
26200089,30.415161,-89.071164,,14035 Airport Rd.,GULFPORT,MS,US,39503,Gulfport-Biloxi International Airport,GPT
26200171,44.495602,-88.124731,,Airport Drive At Cr-1A,GREEN BAY,WI,US,54313,Austin Straubel International Airport,GRB
26201178,31.06354,-97.81735,,Mitchell Place Rd,KILLEEN,TX,US,,Robert Gray Aaf,GRK
26200082,42.883811,-85.532601,,44Th St Se At Freight Dr Se,GRAND RAPIDS,MI,US,49512,Gerald R. Ford International Airport,GRR
26200116,36.103723,-79.942768,,S Triad Blvd,GREENSBORO,NC,US,27409,Piedmont Triad International Airport,GSO
26200138,34.889844,-82.215451,,2000 Gsp Drive,GREER,SC,US,29651,Greenville-Spartanburg International Airport,GSP
26200224,47.47939,-111.3568,,Terminal Dr At Airport Way,GREAT FALLS,MT,US,59404,Great Falls International,GTF
26201290,33.46321,-88.58797,,Airport Rd,COLUMBUS,MS,US,,Golden Triangle Regional,GTR
26201265,38.53637,-106.94055,,Airport Rd,GUNNISON,CO,US,,Crested Butte Regional,GUC
26201849,35.515991,-108.780885,,2160 Nm-118,GALLUP,NM,US,,Gallup Muni,GUP
26201327,41.62017,-87.40862,,6001 Industrial Hwy,GARY,IN,US,,Gary/Chicago International,GYY
26200251,40.486957,-107.221628,,38000 Routt Rd,HAYDEN,CO,US,81639,Yampa Valley,HDN
